Id,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,Air Quality
1984,28.6,59.7,26.2,52.2,32.7,7.1,2.04,4.0,769,Poor
4363,22.4,50.1,4.6,12.1,21.2,4.6,0.94,10.3,533,Good
3962,31.2,72.8,2.2,11.3,25.6,12.6,1.88,3.9,432,Poor
770,21.5,83.1,19.3,25.4,12.9,3.2,1.13,10.5,335,Good
2165,24.8,67.9,2.3,8.2,23.9,1.4,1.08,18.8,207,Good
673,25.7,57.0,16.2,21.2,19.2,0.1,1.0,10.8,323,Good
249,25.3,59.4,5.2,10.7,22.1,3.6,1.08,10.5,317,Good
1574,33.4,63.9,6.2,10.6,35.0,15.7,1.84,5.2,471,Poor
3419,21.0,90.0,57.9,74.0,19.4,17.1,1.93,3.7,498,Poor
2081,35.0,92.4,7.4,29.0,25.0,17.9,2.16,6.8,718,Poor
1823,32.9,49.6,24.0,28.5,22.0,8.8,1.64,5.3,518,Moderate
716,26.7,54.6,3.1,7.1,29.9,9.1,1.44,9.6,509,Moderate
4668,20.0,65.8,5.6,12.5,11.6,5.5,1.1,13.4,373,Good
2048,22.7,64.4,14.2,22.5,21.5,8.1,1.06,12.2,389,Good
4178,41.3,90.6,70.6,88.5,45.0,30.2,2.93,6.8,902,Hazardous
2724,25.7,50.4,2.5,14.9,33.6,10.5,1.44,7.7,600,Moderate
4521,25.4,81.3,37.9,41.2,14.6,9.2,0.94,13.6,407,Good
1460,32.6,59.4,7.2,21.8,31.3,8.6,1.44,16.2,363,Moderate
1668,25.8,65.6,13.5,15.2,23.0,3.9,1.09,18.9,368,Good
2756,38.5,95.4,66.9,92.3,46.0,15.7,2.63,4.1,654,Hazardous
2000,23.6,76.6,0.5,16.3,28.2,11.9,1.55,6.2,514,Moderate
404,14.4,45.8,44.3,49.1,15.4,1.6,0.87,10.8,486,Good
384,26.5,41.4,6.8,11.8,26.6,6.4,0.88,12.4,383,Good
4535,27.6,89.1,23.7,36.4,35.4,17.2,1.79,4.2,817,Poor
2152,38.7,71.9,5.4,31.0,50.3,15.6,2.81,6.4,503,Hazardous
1633,26.8,90.0,40.8,65.7,33.3,24.0,2.55,10.8,672,Poor
4586,24.9,45.7,3.1,9.4,18.8,7.0,1.08,10.3,275,Good
3925,26.7,53.9,2.9,6.4,11.1,6.6,0.96,11.8,533,Good
4158,30.1,78.3,38.7,45.7,35.3,9.2,1.46,5.8,562,Moderate
223,32.0,69.6,8.1,23.1,33.8,7.5,1.48,10.0,575,Moderate
2193,35.0,82.9,27.4,32.6,25.5,7.6,1.5,7.2,344,Moderate
3136,38.2,95.1,15.8,31.3,26.2,11.0,2.43,5.5,616,Poor
1824,27.4,45.5,1.8,11.9,30.8,16.7,1.84,7.2,649,Moderate
4600,16.8,46.5,7.7,10.2,26.2,4.2,0.85,11.6,249,Good
797,24.9,60.1,8.8,16.7,22.5,2.6,0.97,15.5,589,Good
2871,16.7,52.9,0.0,7.3,19.9,6.9,0.95,11.0,229,Good
9,23.3,70.8,23.7,36.1,23.5,8.4,1.43,7.6,450,Moderate
1944,21.9,45.1,13.9,15.3,26.3,1.4,0.92,11.4,262,Good
1838,40.4,65.1,33.1,55.6,35.3,17.9,1.82,5.3,440,Poor
255,24.7,83.6,64.0,84.5,47.3,12.1,1.69,4.2,630,Poor
4508,35.4,71.3,6.3,19.7,34.4,19.2,2.35,5.4,714,Poor
1581,30.9,57.2,2.0,12.9,29.2,15.2,1.37,6.2,632,Moderate
2956,31.5,73.7,1.1,24.1,37.5,23.6,1.78,5.4,533,Poor
924,30.2,77.9,28.8,37.8,31.5,6.9,1.5,9.1,356,Moderate
4429,18.0,44.7,18.5,22.8,21.2,9.6,0.99,16.0,470,Good
2508,33.9,75.6,9.0,20.9,32.1,20.4,2.36,3.4,511,Poor
3775,21.9,60.3,0.0,3.1,20.0,3.0,0.92,10.3,396,Good
4136,27.0,54.6,3.7,10.1,15.1,3.1,0.85,15.9,312,Good
2779,24.6,62.9,0.6,2.6,29.2,4.8,0.99,11.2,387,Good
539,44.4,70.0,13.0,26.5,36.2,9.2,1.89,2.7,685,Hazardous
2745,20.4,65.1,7.7,9.0,10.8,4.1,0.83,11.2,586,Good
4498,34.1,75.9,14.8,31.7,23.5,13.1,1.57,6.6,567,Moderate
4571,30.1,54.1,18.3,29.2,25.5,4.3,1.62,6.1,532,Moderate
1145,30.2,74.5,19.8,54.1,39.9,25.7,2.29,6.4,655,Hazardous
667,42.6,99.7,18.3,34.1,35.9,34.6,2.61,3.4,832,Hazardous
3019,28.9,61.7,2.7,7.1,35.3,7.8,1.45,6.0,439,Moderate
357,36.7,75.1,19.7,40.7,38.1,26.6,2.67,11.5,875,Hazardous
2831,28.0,71.0,26.7,28.4,19.4,6.0,1.07,11.1,233,Good
2783,29.4,52.2,13.3,18.6,21.1,3.5,1.02,10.3,413,Good
1353,40.0,85.6,36.2,74.5,45.7,20.9,2.92,4.9,512,Hazardous
470,25.0,45.7,0.1,3.6,14.3,7.9,1.03,10.7,316,Good
2703,28.8,66.7,7.6,10.6,16.4,5.1,1.25,13.3,460,Good
3330,47.2,76.9,1.5,27.0,34.4,20.2,2.45,6.0,939,Hazardous
3637,25.0,58.6,8.4,12.3,15.1,5.1,0.89,16.6,255,Good
1396,33.8,92.2,18.0,41.1,25.2,15.7,2.11,3.7,407,Poor
3584,47.3,98.9,5.5,30.3,39.6,11.2,2.56,3.0,604,Hazardous
4486,29.7,51.8,15.4,34.6,28.2,10.4,1.46,9.2,532,Moderate
3376,23.3,52.1,19.5,23.9,15.7,5.0,0.95,10.1,419,Good
1256,46.8,80.7,17.2,36.3,46.6,26.4,2.66,2.5,740,Hazardous
3512,22.5,54.1,18.2,23.6,20.1,3.3,1.13,12.5,567,Good
1250,24.3,62.5,1.1,9.6,20.8,7.0,1.08,10.9,567,Good
4807,29.8,76.4,3.5,8.2,22.1,4.9,0.93,11.5,284,Good
4298,35.5,79.7,98.5,115.3,18.1,15.9,1.67,5.8,563,Moderate
3284,31.1,78.2,42.5,55.7,30.5,10.4,1.49,11.5,628,Moderate
2933,31.0,79.6,17.3,30.5,31.4,5.1,1.69,8.9,347,Moderate
4175,20.1,73.7,9.2,14.6,15.9,3.5,0.93,13.6,512,Good
1852,32.3,64.1,41.5,53.5,29.2,15.1,2.44,4.8,697,Poor
4869,30.7,75.8,2.4,19.2,29.4,9.3,1.66,5.5,448,Moderate
2105,23.8,73.6,36.9,42.2,28.3,5.7,1.07,15.3,555,Good
133,27.2,52.7,7.4,13.9,22.2,5.4,0.94,11.4,577,Good
928,18.8,54.5,8.8,13.6,20.1,6.0,0.97,10.5,494,Good
823,23.2,60.9,3.7,4.0,14.5,4.2,1.02,13.9,381,Good
4543,35.0,109.1,50.6,67.5,34.4,16.4,1.56,5.4,558,Poor
1531,38.8,97.9,0.1,12.2,43.2,7.9,1.27,4.0,567,Poor
1214,23.9,49.8,3.2,8.9,16.4,7.4,1.0,11.1,237,Good
504,37.0,100.4,19.8,34.2,32.7,15.8,2.18,3.9,745,Poor
4285,28.1,64.0,11.7,13.8,15.4,3.4,0.93,11.5,373,Good
1996,25.0,64.5,6.9,15.4,17.8,8.3,0.87,11.3,329,Good
3072,27.9,47.4,9.0,14.2,19.9,9.0,1.06,10.5,428,Good
1958,30.8,92.2,50.1,67.5,25.3,23.5,2.41,7.0,573,Poor
1384,28.6,52.4,15.4,18.0,19.9,5.8,0.95,12.6,506,Good
894,30.7,61.2,2.6,15.9,20.5,4.2,1.77,5.3,449,Moderate
455,40.3,66.1,11.8,21.0,43.4,15.8,2.02,6.2,824,Poor
4879,32.7,50.3,26.8,40.9,22.0,8.1,1.68,9.1,417,Moderate
3709,27.6,62.0,15.5,24.6,27.4,7.2,1.76,5.7,556,Moderate
4618,19.7,48.0,20.5,25.1,18.2,6.9,1.13,10.5,604,Good
4268,33.9,65.9,11.6,23.8,25.1,11.2,1.13,7.3,427,Moderate
3522,30.7,81.9,0.5,11.4,26.4,20.0,1.71,5.2,650,Moderate
4134,22.9,57.9,2.7,8.4,22.8,2.9,1.03,12.8,521,Good
3602,30.1,93.4,7.8,14.4,21.5,11.8,1.5,5.1,585,Moderate
713,35.6,65.8,21.8,36.3,30.3,9.2,1.6,5.1,691,Moderate
4186,44.6,78.5,37.5,42.2,39.1,30.8,2.95,5.0,743,Hazardous
2214,24.3,62.7,6.6,15.4,22.5,10.9,0.92,10.4,437,Good
2923,37.1,47.9,18.1,26.7,20.4,14.7,1.53,10.3,467,Moderate
1810,22.4,50.0,15.7,21.1,16.0,5.7,1.06,13.4,433,Good
3486,22.5,43.3,3.3,8.3,26.3,5.6,0.97,10.4,434,Good
3141,21.5,72.6,4.5,9.5,22.4,4.7,0.98,12.5,391,Good
1827,25.2,39.1,8.8,19.7,23.0,6.7,1.1,15.0,249,Good
1155,30.4,93.5,8.5,29.2,36.6,16.3,1.64,6.0,766,Poor
1324,22.4,50.7,13.6,19.0,17.9,8.7,1.12,11.1,265,Good
4312,22.7,70.9,15.8,19.6,17.4,5.6,0.99,11.4,516,Good
510,46.0,80.1,8.2,40.2,30.8,15.3,2.55,7.9,584,Hazardous
1680,29.3,42.3,20.7,25.3,15.4,6.2,1.0,11.8,524,Good
499,37.2,91.9,0.1,14.3,39.2,21.2,1.6,3.5,435,Poor
4536,31.4,94.3,68.9,72.8,24.0,14.3,1.99,6.7,347,Moderate
1856,32.5,55.7,5.6,10.7,26.0,12.7,1.54,5.7,298,Moderate
1388,22.9,48.7,11.4,16.3,21.3,8.7,1.0,14.5,516,Good
3719,32.4,74.5,16.6,35.0,43.8,11.3,2.2,4.6,374,Poor
2386,27.5,55.4,32.5,47.0,22.1,12.7,1.66,5.2,298,Moderate
3236,33.2,93.9,21.3,32.2,36.2,21.8,2.35,5.5,714,Poor
1540,35.1,67.6,14.2,25.5,25.0,5.6,1.52,5.1,345,Moderate
1217,41.9,85.5,32.2,37.1,40.9,21.9,2.07,6.1,579,Poor
2681,23.3,42.6,7.4,10.6,23.7,5.2,1.14,13.4,292,Good
2993,23.2,88.9,55.5,60.9,31.4,13.1,1.19,5.5,351,Moderate
1191,31.0,71.3,34.4,45.2,26.7,8.6,1.63,7.7,460,Moderate
1542,33.6,48.8,19.2,27.3,17.1,4.3,1.04,11.1,267,Good
3301,26.2,63.4,14.7,21.1,19.1,3.7,1.15,14.2,305,Good
3324,36.0,90.1,29.5,41.4,34.6,13.3,2.12,5.1,760,Poor
2539,24.7,78.9,55.7,66.2,28.5,6.3,1.33,7.2,454,Moderate
953,38.4,87.7,38.4,63.6,45.4,17.0,2.49,3.7,637,Hazardous
4330,24.2,71.6,5.9,11.1,19.5,2.7,1.13,10.5,547,Good
732,25.7,64.5,19.7,28.4,31.1,7.8,1.3,7.0,521,Moderate
1156,22.6,43.5,21.0,24.9,24.5,4.8,0.99,10.0,284,Good
3294,30.8,67.6,6.0,15.4,29.2,6.0,1.42,8.7,564,Moderate
2982,25.3,64.5,30.9,47.8,27.8,11.3,1.63,5.3,389,Moderate
2156,25.0,81.3,4.3,7.8,23.1,6.7,1.14,10.1,329,Good
1062,28.9,62.5,28.6,39.6,16.2,8.7,0.76,11.2,586,Good
2616,21.5,45.8,8.2,11.2,23.2,2.4,1.12,10.4,585,Good
1167,19.6,59.7,10.2,18.3,23.2,0.9,1.03,10.7,238,Good
3222,20.7,66.4,26.3,29.6,23.2,0.8,0.98,14.4,520,Good
3636,31.6,100.3,6.4,21.2,43.5,14.5,1.79,8.1,558,Poor
2938,32.0,84.4,30.3,39.1,40.4,21.2,1.99,6.2,454,Poor
4491,27.4,62.4,2.8,9.2,23.0,3.2,1.14,10.2,243,Good
3140,29.6,76.1,31.0,48.7,51.2,9.3,2.7,2.9,788,Hazardous
143,16.5,66.4,11.7,15.8,11.7,3.6,0.97,13.5,548,Good
3577,25.1,48.3,46.2,56.6,17.7,6.5,1.8,7.3,353,Moderate
2782,31.0,66.7,5.9,19.3,29.4,14.0,1.44,5.4,633,Moderate
717,27.4,52.2,14.5,18.2,12.9,2.5,1.13,11.1,560,Good
1819,21.5,59.9,4.1,5.5,15.1,7.1,0.97,11.8,365,Good
2502,33.4,88.2,74.2,91.6,40.3,15.0,1.83,5.5,656,Poor
4360,28.8,58.0,3.7,3.6,24.5,3.1,1.11,10.9,519,Good
4171,44.9,84.2,2.9,16.2,33.4,17.0,1.93,4.4,701,Hazardous
395,24.7,73.9,8.1,16.0,26.4,5.1,0.98,11.0,352,Good
4836,26.5,60.2,10.0,17.4,25.4,5.2,1.51,6.6,432,Moderate
4492,31.5,51.8,30.4,41.3,28.9,10.9,1.34,5.6,565,Moderate
1365,29.7,88.0,3.9,13.9,36.8,10.3,1.7,6.9,457,Moderate
4558,32.8,51.1,8.0,13.4,13.3,4.6,0.93,11.9,410,Good
595,21.8,72.4,4.0,7.5,19.4,-0.3,1.15,12.2,490,Good
3952,27.6,79.3,14.0,40.2,37.6,10.6,2.24,3.6,608,Poor
2914,34.0,64.2,14.6,32.3,47.4,8.8,1.47,5.1,434,Poor
2326,29.2,54.5,15.8,18.0,12.2,6.4,1.15,13.2,498,Good
3766,31.8,80.2,22.4,34.1,29.7,4.9,1.22,9.4,580,Moderate
3440,25.1,60.1,3.7,9.4,11.5,6.5,0.77,10.2,313,Good
3851,34.1,76.7,3.5,10.5,21.9,3.9,1.23,10.4,299,Good
4132,28.4,48.3,13.5,15.7,18.2,4.1,1.2,10.2,503,Good
4591,21.7,42.4,13.3,17.0,17.8,7.4,1.09,11.0,239,Good
2143,34.0,84.0,16.0,21.9,24.2,6.6,1.29,5.2,379,Moderate
1571,28.6,67.6,3.2,5.0,18.6,3.3,0.92,16.4,355,Good
4079,31.9,72.0,68.4,87.0,37.9,7.3,2.24,4.0,679,Poor
1122,35.6,57.6,19.4,33.5,35.1,10.0,1.57,5.1,424,Moderate
2786,26.2,46.4,34.2,40.9,26.1,7.2,1.13,12.5,358,Good
2967,21.6,64.6,0.3,7.9,14.7,4.9,1.05,10.3,380,Good
2504,27.7,71.7,34.5,43.9,21.7,8.0,1.6,8.2,385,Moderate
3465,38.8,65.2,3.4,14.3,33.0,15.2,1.76,3.9,526,Poor
675,20.7,80.4,7.4,19.8,25.5,7.9,1.01,5.5,573,Moderate
2808,29.0,80.3,5.4,11.2,19.0,4.6,1.01,10.1,538,Good
3348,35.1,61.5,26.0,46.4,32.0,15.0,1.55,10.5,731,Poor
728,25.3,55.4,7.3,13.2,18.5,3.3,0.89,17.1,214,Good
412,34.4,77.4,43.8,68.2,45.2,9.8,3.31,2.8,737,Hazardous
3146,33.1,66.1,21.1,41.6,27.9,17.7,2.23,3.4,733,Poor
1516,27.5,81.3,36.0,45.5,21.3,12.7,1.66,7.7,395,Moderate
825,22.9,57.4,15.9,22.8,20.6,7.5,0.91,10.4,336,Good
3267,28.2,86.1,47.1,62.3,36.7,11.3,1.81,7.5,551,Poor
3974,31.5,83.9,14.3,24.3,29.9,12.7,1.64,5.2,265,Moderate
616,33.2,72.0,4.1,16.3,24.8,6.6,2.02,5.9,662,Poor
114,29.1,68.0,37.5,47.0,30.1,7.9,1.63,7.1,516,Moderate
417,40.6,74.1,116.0,126.7,45.5,25.7,2.11,2.8,765,Hazardous
3069,29.8,112.5,40.7,55.3,37.6,25.4,3.17,5.4,662,Hazardous
1625,39.2,57.5,122.3,134.5,41.2,10.1,2.4,3.9,730,Poor
4950,29.4,68.8,22.8,25.4,14.3,5.7,1.07,12.2,358,Good
4185,36.4,107.9,16.4,32.0,25.7,14.7,2.03,3.6,686,Poor
2896,32.1,84.3,4.2,14.3,37.1,11.6,1.45,3.3,737,Poor
4671,33.1,80.3,28.6,49.4,27.8,15.3,1.46,5.6,609,Moderate
2082,28.6,65.4,12.2,14.7,30.5,9.2,1.56,10.3,322,Moderate
753,27.3,78.1,8.6,7.8,13.8,5.6,1.06,11.0,447,Good
2546,30.5,74.7,17.5,22.8,26.3,9.9,1.61,7.9,441,Moderate
3969,30.8,47.1,15.6,20.0,16.0,4.6,1.02,12.2,329,Good
3373,27.5,66.2,1.8,7.0,27.2,7.3,1.06,11.3,326,Good
4107,42.3,70.8,18.7,35.2,28.1,20.8,2.21,3.9,651,Poor
2444,28.4,67.9,7.5,13.0,14.2,5.7,1.0,12.7,247,Good
4380,42.8,78.6,31.8,44.5,32.4,26.0,1.98,3.8,598,Poor
1066,41.1,110.2,26.6,42.7,26.8,9.0,2.4,8.7,814,Poor
3913,47.0,66.5,44.2,78.1,46.5,20.9,1.91,5.4,673,Hazardous
3498,24.6,77.2,6.5,11.2,24.4,5.4,0.65,11.4,573,Good
2738,33.6,68.8,19.1,42.3,55.8,9.4,2.42,4.4,663,Hazardous
4000,32.2,62.2,20.2,34.3,33.7,26.4,2.12,8.3,512,Hazardous
1568,29.9,94.3,1.6,13.8,31.5,13.9,2.39,3.4,522,Poor
2427,26.7,56.9,5.8,10.7,17.3,5.7,0.83,10.9,257,Good
3746,24.6,71.2,21.1,41.7,27.0,17.7,1.93,3.4,528,Poor
4639,30.4,58.9,0.2,4.5,19.6,5.5,1.06,10.7,355,Good
1687,32.7,56.0,57.9,68.6,22.9,15.7,1.32,6.7,542,Moderate
851,37.8,97.2,0.6,24.6,37.1,11.7,1.13,7.7,803,Poor
3546,30.3,52.8,2.9,12.3,20.8,6.1,1.12,5.2,642,Moderate
895,42.5,109.7,19.8,45.8,24.2,18.3,2.81,4.9,873,Hazardous
4592,28.8,42.9,4.8,12.8,17.7,2.0,0.87,10.1,561,Good
335,32.3,68.8,4.3,6.5,28.1,9.4,1.5,5.1,438,Moderate
2839,36.6,113.1,143.0,167.3,41.8,11.7,2.43,2.7,644,Hazardous
3087,36.3,69.3,7.1,15.6,22.7,1.6,1.44,6.4,542,Moderate
1348,26.7,51.8,1.3,7.9,22.3,5.0,0.97,12.8,296,Good
1015,36.4,97.3,10.8,33.1,38.8,13.1,2.07,4.1,556,Poor
2816,17.5,51.6,7.5,22.3,18.4,16.8,1.56,10.7,284,Moderate
1631,39.9,83.6,11.8,39.4,46.9,27.6,1.9,6.8,438,Poor
2489,29.7,61.4,18.3,31.4,30.6,17.0,1.42,5.2,396,Moderate
3730,24.4,53.7,1.6,4.6,24.9,6.0,0.93,10.6,253,Good
3251,30.7,75.8,37.3,50.0,26.0,13.6,1.34,5.9,415,Moderate
4634,26.8,79.8,15.1,33.0,28.6,14.6,1.56,4.2,367,Poor
2070,30.0,58.9,10.5,25.9,33.6,12.6,1.28,7.2,347,Moderate
4452,41.4,99.5,0.7,40.0,44.6,16.6,2.51,8.8,608,Hazardous
4882,29.9,43.6,0.2,5.2,15.8,3.0,1.04,10.0,516,Good
1635,26.8,98.6,0.9,21.6,34.8,12.9,2.0,6.6,712,Poor
2479,35.9,49.6,8.2,26.0,20.0,8.4,1.57,5.0,361,Moderate
2265,28.5,96.2,53.2,65.8,33.6,20.5,2.34,4.4,764,Poor
2959,28.9,48.7,12.1,18.5,20.3,6.4,1.03,10.0,499,Good
4731,26.7,77.9,24.2,26.6,21.2,4.9,1.13,10.8,352,Good
3059,25.1,49.8,0.1,6.0,22.4,3.3,0.73,11.8,510,Good
2141,31.7,72.8,9.1,18.7,25.8,6.4,1.53,5.6,549,Moderate
3118,31.4,81.3,12.3,15.1,31.7,11.9,1.44,5.5,447,Moderate
4725,27.1,74.1,4.7,8.7,25.3,5.9,1.0,13.5,555,Good
4045,26.1,46.3,4.7,10.9,19.3,3.2,1.18,17.6,471,Good
3356,41.4,65.4,34.3,52.8,42.7,9.4,1.87,2.5,721,Hazardous
2744,22.8,66.7,21.5,34.5,29.1,7.5,1.74,5.3,346,Moderate
3506,27.8,78.7,16.8,21.9,13.5,4.6,1.08,12.3,293,Good
1679,31.4,54.3,25.6,34.5,37.0,14.9,1.32,8.3,632,Moderate
4249,27.1,39.1,6.1,6.3,13.5,5.3,1.15,11.1,551,Good
3147,52.3,74.5,14.9,24.0,29.7,19.3,1.78,3.6,515,Poor
2294,28.7,66.8,7.3,15.0,17.2,15.1,1.28,5.6,593,Moderate
580,42.7,70.1,123.7,128.1,28.7,2.4,1.89,4.2,765,Poor
1470,33.2,83.7,29.4,31.8,48.7,21.4,1.88,4.8,933,Hazardous
4070,25.2,52.1,1.6,4.8,21.1,4.6,1.1,11.7,230,Good
3343,22.2,78.5,5.7,7.5,19.7,5.0,1.15,13.1,514,Good
4583,30.5,55.3,6.3,18.2,21.9,15.1,1.45,5.2,391,Moderate
3672,24.2,43.1,13.7,20.4,15.7,7.6,1.04,11.3,365,Good
559,50.4,93.5,17.1,33.7,42.7,17.6,2.56,3.1,610,Hazardous
2849,32.9,47.7,4.4,14.7,32.1,12.8,1.49,6.1,469,Moderate
512,36.4,61.5,35.3,30.1,28.7,6.4,1.1,5.7,312,Moderate
1081,26.4,63.7,7.3,11.2,30.1,11.6,1.13,8.7,507,Moderate
1664,35.0,80.4,6.7,30.2,48.4,14.5,1.96,5.2,747,Poor
1012,27.2,46.7,3.4,5.6,17.2,4.1,1.0,13.1,468,Good
1931,32.0,58.7,5.2,8.9,19.0,3.0,1.01,11.1,437,Good
1150,40.9,106.7,156.8,172.3,30.5,24.7,1.7,5.0,862,Hazardous
2838,37.0,59.3,20.7,31.3,25.3,8.6,1.22,7.5,430,Moderate
116,36.8,105.9,106.8,117.2,44.6,16.0,2.34,7.6,716,Hazardous
740,31.0,78.0,1.5,5.7,20.0,4.7,1.02,11.0,279,Good
4806,23.1,60.1,1.5,8.0,19.3,6.3,1.08,13.3,340,Good
3675,35.6,47.4,13.1,30.9,33.1,4.9,1.66,5.7,328,Moderate
830,28.8,72.7,49.8,74.8,41.0,15.6,2.0,5.2,482,Poor
119,26.6,63.6,8.9,13.5,30.8,7.9,1.0,13.5,221,Good
4853,20.1,54.3,10.1,12.2,27.1,0.6,1.12,10.1,474,Good
4738,21.1,54.2,49.3,59.1,30.7,9.9,1.5,6.9,660,Moderate
635,30.4,48.7,0.1,6.6,24.2,9.1,1.63,6.1,536,Moderate
4465,28.8,49.0,0.4,9.3,35.2,7.3,1.43,5.4,553,Moderate
4364,31.6,105.9,0.4,15.7,38.4,11.9,1.34,6.5,421,Poor
4142,34.8,54.9,13.2,18.9,20.1,11.0,1.63,5.3,385,Moderate
991,32.8,58.9,30.1,52.0,33.6,22.4,1.73,3.4,476,Poor
876,42.9,53.3,0.6,14.2,19.7,9.4,1.7,7.2,604,Moderate
4,26.5,54.1,12.3,15.3,20.3,5.3,0.99,12.7,374,Good
3051,34.5,60.8,37.1,47.4,28.7,9.1,2.04,3.4,484,Poor
3124,30.6,72.5,7.3,12.3,28.1,10.0,1.68,5.4,555,Moderate
2660,20.9,68.0,3.3,8.8,21.9,4.1,1.08,10.5,538,Good
2491,31.8,90.8,11.0,19.1,35.1,8.3,2.1,4.2,513,Poor
3854,23.0,38.2,22.6,27.7,15.7,6.9,1.11,10.2,340,Good
1715,20.9,50.7,0.7,7.2,11.5,3.2,0.82,12.2,298,Good
1148,24.1,77.9,81.7,94.3,23.2,10.5,1.38,8.3,461,Moderate
3261,28.9,55.0,0.9,7.3,18.2,5.9,1.11,11.3,469,Good
574,25.0,63.9,9.3,10.8,15.8,4.6,0.92,10.1,490,Good
3769,27.9,60.9,1.9,6.7,14.5,5.6,1.0,11.0,383,Good
3736,30.2,53.6,47.4,60.0,23.3,13.5,1.61,5.2,529,Moderate
4146,30.6,61.9,1.1,5.2,21.0,7.4,0.93,10.5,406,Good
853,24.4,60.7,0.0,4.6,26.6,5.3,0.92,10.2,432,Good
1982,19.1,50.6,4.8,18.4,33.6,5.9,1.98,6.6,648,Moderate
2774,34.4,90.0,4.9,16.4,14.6,12.6,1.71,6.8,488,Poor
1166,25.7,78.9,47.3,61.1,32.0,8.7,1.23,7.4,530,Moderate
971,26.3,77.5,23.1,29.5,15.1,3.7,0.92,10.4,399,Good
2701,22.0,47.7,2.9,6.0,16.3,7.0,0.9,13.9,379,Good
4495,37.3,49.5,13.1,28.5,31.0,14.0,1.52,6.4,300,Moderate
3847,48.6,88.7,37.5,64.1,34.3,5.6,1.75,6.2,592,Poor
2368,33.5,58.9,12.1,29.4,49.8,16.7,2.02,3.1,678,Hazardous
4115,35.2,57.6,46.5,59.0,22.3,4.7,1.37,5.3,650,Moderate
4131,34.4,85.0,31.7,53.6,50.5,35.4,2.5,3.8,822,Hazardous
2950,24.5,73.2,3.5,7.3,25.3,4.6,1.37,10.7,399,Good
524,42.8,61.5,13.8,22.2,31.0,9.1,1.97,5.5,637,Poor
2455,18.9,44.5,0.2,2.7,14.5,1.5,0.92,11.5,590,Good
1841,36.6,49.9,2.0,14.5,30.5,9.1,1.29,5.4,565,Moderate
537,32.2,63.2,0.9,8.3,22.3,5.7,1.44,5.8,504,Moderate
2806,24.9,46.1,3.2,10.4,16.9,4.1,0.94,11.9,242,Good
4341,30.0,89.0,9.2,30.2,29.7,17.5,1.83,8.2,428,Poor
3175,31.5,85.2,11.3,21.9,26.6,9.1,1.2,5.2,676,Moderate
784,23.7,50.0,13.4,22.0,21.2,16.8,2.07,8.1,588,Moderate
4057,18.7,65.8,8.3,15.6,27.5,7.3,0.86,12.9,259,Good
1409,32.7,60.5,13.5,27.2,22.9,9.3,1.45,8.7,322,Moderate
2537,35.0,56.0,23.4,27.1,32.7,11.5,1.62,5.8,452,Moderate
154,27.4,67.7,15.8,19.3,22.7,6.8,0.83,11.6,546,Good
3009,28.2,49.6,17.0,21.7,19.7,11.3,0.99,11.1,214,Good
1686,25.9,62.8,25.8,35.6,31.2,19.0,1.48,5.3,411,Moderate
2901,26.6,55.2,9.7,11.1,23.5,15.7,1.87,7.1,576,Moderate
4949,23.5,74.6,4.0,7.4,25.3,6.6,1.12,11.2,239,Good
3863,30.1,59.5,3.9,8.3,19.6,-0.4,1.0,15.3,488,Good
2733,20.0,51.3,2.1,2.5,14.2,7.1,0.84,10.1,227,Good
1895,35.5,97.4,12.8,37.3,24.7,13.0,1.75,12.4,513,Poor
569,23.3,49.0,29.4,36.6,12.6,6.6,0.82,10.7,362,Good
1816,29.4,63.9,9.3,12.2,19.1,6.7,0.95,11.0,315,Good
2065,35.0,57.4,0.7,5.1,25.3,16.0,1.42,5.3,441,Moderate
127,29.2,64.3,46.3,51.0,26.7,9.8,1.5,6.1,623,Moderate
3394,29.0,46.0,20.3,26.8,18.9,5.7,0.72,10.6,505,Good
3327,24.9,58.5,2.6,7.2,11.8,8.0,0.98,10.8,299,Good
4986,34.3,94.8,12.6,30.7,52.7,17.5,2.02,4.5,934,Hazardous
2975,25.1,56.1,4.2,10.2,21.7,8.7,0.98,14.3,266,Good
980,20.2,61.3,21.3,25.9,14.1,7.1,0.91,10.5,577,Good
2300,30.0,62.2,53.7,66.4,25.5,8.1,1.26,6.2,670,Moderate
190,48.4,89.1,14.7,32.7,52.0,0.0,2.59,2.6,664,Hazardous
1139,29.7,80.8,7.3,14.8,30.4,7.2,1.73,8.4,606,Moderate
699,26.2,51.7,3.5,9.0,27.6,5.7,0.98,10.1,542,Good
4780,39.4,80.3,37.6,53.3,39.0,13.6,1.99,4.4,448,Poor
606,28.8,82.8,25.1,43.8,25.7,25.7,1.85,4.2,623,Poor
4276,41.9,104.5,90.7,109.1,41.0,18.6,2.03,5.0,695,Hazardous
301,39.3,67.4,12.1,19.7,22.3,7.5,1.75,5.1,514,Moderate
3420,27.3,76.4,11.8,20.4,12.9,6.9,1.04,12.7,468,Good
4820,32.3,96.1,52.9,67.1,29.6,9.2,2.44,3.9,534,Poor
1060,21.2,78.0,6.0,15.4,20.2,5.5,1.03,10.5,446,Good
2565,21.7,53.2,10.9,15.2,25.4,6.7,1.02,16.2,301,Good
